Unnamed: 0,Question,A,B,C,D,Answer,Subject,Subcategory
58,皮塔饼是一种什么？,新鲜水果,平面包,法国蛋挞,豆瓣酱,B,miscellaneous,other
158,客户要让会计员对普通法欺诈负责，必须证明下列哪一对要素？,重大虚假陈述和合同违约。,免于共同过失和损失。,明知和合理依赖。,意图欺骗和利益关系。,C,professional_accounting,other
40,在第二次世界大战期间，这些国家中哪一个不是轴心国联盟的成员？,德国,意大利,西班牙,日本,C,miscellaneous,other
35,在评估内部审计员的能力时，外部审计员应更新下列哪个因素的信息？,内部审计员在组织中的汇报地位。,内部审计员的教育水平和专业经验。,政策是否禁止内部审计员审计亲属所在的领域。,董事会、审计委员会或所有者经理是否监督与内部审计员相关的雇用决策。,B,professional_accounting,other
654,下列哪一种最有可能是大陆岩石圈板块和海洋岩石圈板块碰撞的结果？,沿海火山山脉链,磁极反转,大洋中脊,转换断层,A,miscellaneous,other
58,在撒哈拉以南非洲，截至 2020 年，,没有一个国家能够在过去几年中实现增长。,刚果民主共和国比 1980 年时更穷。,一些国家的增长率相对较高。,一些国家的增长率相对较高，但刚果民主共和国比 1980 年时更穷。,C,global_facts,other
230,Houser 公司与 Chitwood 国民银行达成了一项 50 万美元的循环信贷协议。该协议要求已使用资金的利率为 10%，补偿余额为 15%，以及未使用信用额度的承诺费 1%。如果该公司借款 20 万美元一年，且该赔偿余额在其他情况下不会维持，该公司的有效年利息成本最接近于,11.5%。,15%。,26.5%。,13.53%。,D,professional_accounting,other
131,美国国旗上有多少颗星星？,13,48,50,51,C,miscellaneous,other
74,下面哪个单词是 perambulate（巡回）的同义词？,吻,喊,漫步,治愈,C,miscellaneous,other
97,用什么术语来表示无论采取什么行动都无法改变的不可避免的过去成本？,主要成本,沉没成本,机会成本,增量成本,B,professional_accounting,other
720,1946 年制造的第一台计算机的首字母缩写是什么？,ENIAC,CASD,CNAC,CSREN,A,miscellaneous,other
68,法庭之友简报的目的是,影响最高法院案件的结果,解释最高法院判决的理由,向最高法院申请人身保护令,命令一方遵守最高法院的判决,A,miscellaneous,other
98,在美国，春天的第一天是哪一天？,2 月 21 日,3 月 21 日,4 月 21 日,5 月 21 日,B,miscellaneous,other
83,Toft 公司截至 1 月 1 日有 120000 股普通股流通。在 4 月 1 日发行了额外的 40000 股普通股。全年流通的还有 10000 股不可转换优先股，并在年内宣布每股派发股息 5 美元。年度净收入为 480000 美元。Toft 应报告的年度每股收益是多少？,2.69 美元,2.87 美元,3.00 美元,3.2 美元,B,professional_accounting,other
197,"Felton Farm Supplies, Inc. 拥有 8% 的总资产回报率，总资产为 300,000 美元，净利润率为 5%。它的销售额是多少？","3,750,000.00 美元","480,000 美元","300,000 美元","1,500,000 美元",B,professional_accounting,other
776,仙女座是什么？,离银河系最近的大星系,一种能导致死亡的细菌,一组射电望远镜,元素周期表中的一种元素,A,miscellaneous,other
221,下列哪项规定了工资和加班费的标准，影响了大多数私营和公共部门的就业？,《雇员退休收入保障法案》,《美国复苏与再投资法案》,《公平劳动标准法案》,《联邦雇员补偿法案》,C,miscellaneous,other
280,如果 1 赫兹等于每秒 1 个周期，那么 1 兆赫等于每秒多少个周期？,-328716,1000,1000000,1000000000.0,C,miscellaneous,other
219,谁是希腊神宙斯的母亲？,盖亚,菲比,瑞亚,赫拉,C,miscellaneous,other
268,"Plaid Pants, Inc. 的普通股的贝塔系数为 0.90，而 Acme Dynamite Company 的普通股贝塔系数为 1.80。预期的市场回报率为 10%，无风险利率为 6%。根据资本资产定价模型（CAPM）并利用上述信息，Plaid Pants 普通股的必要回报率应为___， Acme 普通股的必要回报率应为___。",3.6%；7.2%,9.6%；13.2%,9.0%；18.0%,14.0%；23.0%,B,professional_accounting,other
147,下列哪项不能在税务上摊销？,合并费用。,临时董事费用。,股票发行费用。,组织会议费用。,C,professional_accounting,other
11,"史密斯的调整后总收入（AGI）为 120,000 美元，不考虑 40,000 美元的租赁房地产活动亏损。史密斯积极参与租赁房地产活动。在确定应税收入时，史密斯可以扣除多少租赁亏损？",0 美元,"15,000 美元","20,000 美元","40,000 美元",B,professional_accounting,other
75,审计员会使用下列哪种抽样方法来估计总体的数值测量，例如库存的美元价值？,变量抽样。,发现抽样。,属性抽样。,随机数抽样。,A,professional_accounting,other
732,奶酪是哪一道菜的必备食材？,寿司,炸薯条,小牛肉帕尔马奶酪,鸡肉馅饼,C,miscellaneous,other
110,下列哪项文件通常是在财务会计准则委员会（FASB）修订《FASB 会计准则汇编》的正当程序活动中发布的？,拟议的立场声明。,拟议的会计准则更新。,拟议的会计研究公报。,拟议的职员会计公报。,B,professional_accounting,other
259,以下哪一种不是三种传热方法之一？,传导,传导,对流,感应,D,miscellaneous,other
482,波尔多葡萄酒产自哪个国家？,法国,西班牙,澳大利亚,美国,A,miscellaneous,other
707,在 1992 年的动画电影《阿拉丁》中，男主角使用什么设备从一个地方旅行到另一个地方？,会说话的汽车,长翅膀的马,魔毯,热气球,C,miscellaneous,other
515,地球的季节是由下列哪一项引起的？,地球绕太阳公转时，地球自转轴相对黄道的倾斜,太阳黑子活动的变化量,地球绕太阳运行的轨道是椭圆形而不是圆形,地球在24小时内的自转,A,miscellaneous,other
174,内战前出生在美国的白人男性的平均预期寿命是多少？,40 岁,50 岁,60 岁,70 岁,A,miscellaneous,other
722,下列哪一种应力在分离板块边缘占主导地位？,压缩应力,左旋剪切应力,右旋剪切应力,张力,D,miscellaneous,other
252,布尔吉斯页岩是加拿大的一个岩层，这里拥有大量的寒武纪化石，保存得非常详细。在这一地区出土的化石中，可以发现许多现代类群的原始成员，包括节肢动物、软体动物和脊索动物。根据这些化石，可以得出这样的结论：大多数现代动物类群最初大致出现,30 亿年前,5.4 亿年前,6500 万年前,"200,000 年前",B,miscellaneous,other
9,在电影《天才雷普利》中，谁扮演里雷普利先生？,裘德·洛,马特•达蒙,达斯汀·霍夫曼,本·阿弗莱克,B,miscellaneous,other
107,假设 A 股票的贝塔值为 0.8，而 B 股票的贝塔值为 1.4。市场预期回报率为 10%，无风险利率为 7%。使用资本资产定价模型（CAPM）和这些股票信息，确定 A 和 B 股票的必要回报率分别是多少？,9.4% 和 11.2%,−2.6% 和 4.9%,4.3% 和 7.4%,6.4% 和 10.5%,A,professional_accounting,other
118,以下是佐拉·尼尔·赫斯顿的《他们眼望上苍》中的一段话。“人们都看见她来了，因为这是日落时分。太阳已经走了，但把脚印留在了天上。这正是坐在路边门廊上的时候。这正是谈天说地的时候。这些坐着的人白天是没嘴、没眼、没耳朵的工具，骡子和别的畜生占据了他们的皮囊，但这时候，太阳和工头都消失了，皮囊又强健起来，像个人了。他们变成了闲话和鸡毛蒜皮的主子。他们用嘴巴周游列国。他们坐下来评断是非。”佐拉·尼尔·赫斯顿与以下哪个文学运动有关？,新英格兰清教主义,先验论,自然主义,哈莱姆文艺复兴,D,miscellaneous,other
273,"一家鞋店允许客户在购买后 90 天内退货。公司估计 5% 的销售会在这 90 天内退回。该月，公司销售额为 200,000 美元，前几个月的销售退货额为 5,000 美元。公司应将多少新销售收入记为净销售收入？","185,000 美元","190,000 美元","195,000 美元","200,000 美元",B,professional_accounting,other
207,审计员可以在不影响独立性且无需获得审计委员会事先批准的情况下向发行人客户提供下列非审计服务，但不包括,在非审计服务总收入少于发行人支付给审计员的总收入的 5% 时提供的非审计服务。,在审计完成前立即提交审计委员会并获得批准的非审计服务。,提供财务信息系统设计和实施的非审计服务。,提供发行人在签约时未识别为非审计服务的服务。,C,professional_accounting,other
37,证券 A、B 和 C 的预期回报率分别为 7%、12% 和 5%。由证券 A 和 C 组成的等权重投资组合的预期回报率是多少？,10%,8.50%,6%,12%,C,professional_accounting,other
92,如果一段音乐属于“四四拍子”，每小节有多少个四分音符？,1,4,5,10,B,miscellaneous,other
607,烟草业有很多钱，而且预计还会继续这样。去年，美国烟农销售的烟草总量大幅增加，但该国吸烟者的数量继续下降。如果以下情况是正确的，那么它们可能是上述现象的原因，除了：,今年开始吸烟的女性比戒烟的男性多。,继续吸烟的人比前几年消费更多的烟草。,今年开始吸大麻或吸鼻烟的人数超过了戒烟的人数。,今年美国生产的香烟出口到其他国家的数量比去年多。,A,miscellaneous,other
345,哪个世纪发现的化学元素最多？,17,18,19,20,C,miscellaneous,other
231,霍华德·斯特恩的女搭档叫什么名字？,艾利森·诺里斯,杰基·里斯,杰基·马特灵,罗宾·奎维斯,D,miscellaneous,other
466,乔治·修拉的点彩派绘画最值得注意的是包含以下哪个特征？,一种表现主义手法，运用粗线条和触感的表面纹理,通过使用有力的线条来创造出生动的人物,静态图形和一种光学表面运动感,强烈色彩的情绪化运用和高度简化,C,miscellaneous,other
176,在评估使用统计抽样法进行控制测试的可容忍偏差率时，审计员师应考虑,相关控制的偏离不会影响会计记录中重大错报的风险。,相关控制在一定偏差率下的偏离通常会导致较低的错报率。,当样本中所需的保证程度较高时，审计员应允许较高水平的抽样风险。,增加控制测试选择的项目数量通常会增加容许偏差率。,B,professional_accounting,other
557,在编织中，织机上的垂直线和水平线被称为,波宾和羽毛笔,梭子和桨,褶和合股线,经纱和纬纱,D,miscellaneous,other
50,"假设以一名理性和风险厌恶的投资者的观点，将下列（风险，回报）进行从最不利到最有利的排序：(2,2)，(2,3) 和 (4,2)。风险以标准差衡量，回报以百分比衡量。提示：想象一个横坐标为标准差，纵坐标为回报的散点图。","(4,2)、(2,2)、(2,3)","(2,2)、(2,3)、(4,2)","(2,2)、(4,2)、(2,3)","(2,3)、(2,2)、(4,2)",A,professional_accounting,other
44,以下哪项每年在全球造成的死亡人数较多（截至 2017 年）？,腹泻疾病,糖尿病,痴呆症,道路交通伤害,C,global_facts,other
718,反垄断法的主要目的是,帮助有财务困难的企业,鼓励企业投资,防止妨碍竞争的商业行为,在政府和企业之间建立信任,C,miscellaneous,other
708,以下哪一位二战领导人没有参加雅尔塔会议？,斯大林,墨索里尼,丘吉尔,罗斯福,B,miscellaneous,other
110,以下哪一项提供了关于地核、地幔和下地壳结构的最多信息？,测量地球磁场的强度和波动,检查流动熔岩,从地球深处的钻孔中采集样本,地震学研究地震波穿过地球的速度和传播路径,D,miscellaneous,other
86,截至 2013 年，认为政党腐败的美国人口比例为,36%,56%,76%,96%,C,global_facts,other
361,哪个职业摔跤手在电影《洛奇 3》中与西尔维斯特·史泰龙搏斗？,道夫·龙格尔,霍克·霍肯,巨人安德雷,艾龙·西耶克,B,miscellaneous,other
327,你通常在哪里会找到法警？,杂货店,法庭,足球场,医生的诊室,B,miscellaneous,other
687,传统的 20 周年结婚纪念礼物是什么？,纸,皮革,瓷器,银,C,miscellaneous,other
313,“ambulance”这个词通常如何写在美国救护车的前面？,用法语,相反,用盲文,用乱语,B,miscellaneous,other
51,截至 2020 年，不平等现象先是随着发展而增加，然后随着进一步发展而减少的猜想（称为“倒 U 型假说”）已经,得到了大多数研究的有力支持,主要得到了横截面研究而非时间序列研究的支持,主要得到了时间序列研究而非横截面研究的支持,被实证研究普遍否定,B,global_facts,other
330,下面哪个是鱼？,海马,海牛,海蛇,海狮,A,miscellaneous,other
379,在目前流通的硬币正面能看到谁的侧面？,乔治•华盛顿,托马斯·杰斐逊,本杰明•富兰克林,富兰克林·罗斯福,D,miscellaneous,other
20,与传统组织相比，在要求信息技术（IT）系统必须持续可用的电子商务环境中，更强调计划的哪个方面？,保持适当的书面源文件，以便在数据丢失或受损时重新输入数据,维护冗余系统以保证在发生问题时能立即可用，以确保交易流动,评审为获得组织所需的业务中断保险覆盖范围而增加的费用,确保在异地存储适当的数据备份,B,professional_accounting,other
543,传统上，英国烤饼是用什么馅料填充的？,土豆,奶油玉米,柠檬奶油,覆盆子果冻,A,miscellaneous,other
534,哪个汽车公司曾经生产和销售“大产”系列汽车？,日产,马自达,丰田,大发,A,miscellaneous,other
255,滑稽地夸大一个人的身体特征的肖像叫做什么？,景观,漫画,静物画,印象派,B,miscellaneous,other
322,以下哪位世界领导人是被暗杀的？,英迪拉·甘地,费迪南德•马科斯,果尔达·梅厄,内维尔·张伯伦,A,miscellaneous,other
70,沿着岩石圈板块边界的应力积累导致下列哪一种情况？,地震,磁场逆转,飓风,深海沉积物沉积增加,A,miscellaneous,other
758,布娃娃安的娃娃弟弟叫什么名字？,雷德,福莱克斯,兰迪,安迪,D,miscellaneous,other
109,什么金属在正常大气压和温度下是液态的？,铅,锑,铀,汞,D,miscellaneous,other
449,被称为“fandango”的舞蹈起源于哪里？,澳大利亚,非洲,美洲原住民,西班牙,D,miscellaneous,other
144,声称艺术作品的价值是由博物馆和画廊决定的美学哲学被称为,资本主义,概念主义,结构主义,制度主义,D,miscellaneous,other
154,Cobb 市有两个信托基金用于城市图书馆：信托基金 A 和信托基金 B。只有信托基金 A 的收益可以支出，而信托基金 B 的本金和利息都可以支出。Cobb 应如何报告每个信托基金？    信托基金 A  信托基金 B,永久性  永久性,永久性  特别收入,特别收入  永久性,特别收入  特别收入,B,professional_accounting,other
56,截至 2019 年，约有多大比例的美国人认为在我们国家拥有不受政府/州审查的自由媒体非常重要？,50%,60%,70%,80%,D,global_facts,other
711,下面哪个单词没有出现在刘易斯·卡罗尔的诗《Jabberwocky》中？,brillig,bandersnatch,wabe,grelp,D,miscellaneous,other
1,在准备短篇小说写作单元时，一名老师向学生们展示了几个短篇故事的例子，并与他们一起确定体裁的定义特征。下列哪一项最好地描述了这种教学策略？,会议,基于学科的调查,自律策略发展,“引言-正文-结论”策略,B,miscellaneous,other
194,为了最好地鼓励学生在课堂上的参与，教师应该根据以下哪项选择文本？,教学目标,当地社区的文化,课堂教学阅读水平,学生感兴趣的话题,D,miscellaneous,other
250,下列哪项特征最有可能增加审计员对因欺诈性财务报告引起的重大错报风险的关注？,管理层对监管机构表现出严重漠视。,会计部门缺乏员工流动性。,月度银行对帐通常包括几个在途存款。,设备通常在完全折旧前低于成本出售。,A,professional_accounting,other
242,下面哪位不是 20 世纪的人？,马克·吐温,托马斯·爱迪生,西格蒙德•弗洛伊德,尤利西斯·格兰特,D,miscellaneous,other
682,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把洗发水瓶子装满了剃须膏，然后把它放回淋浴间。场景 2 | 我和救护车保持着距离。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
237,下列哪项不是阿奎那给出的一个自明命题的例子？,“整体大于部分。”,“主啊，你脸上的光在我们身上打了记号”,“相等的事物和相同的事物彼此相等”,“人是一种理性的存在。”,B,moral_disputes,philosophy
104,德肖维茨认为什么类型的结果主义理论可能会在某些极端的特殊情况下为恐怖主义辩护？,基于行为的道义论,基于规则的享乐主义,规则功利主义,行为功利主义,D,moral_disputes,philosophy
770,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我去了停尸间辨认尸体。场景 2 | 我在我妻子的姐姐耳边说了些浪漫的甜言蜜语。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
144,夏皮罗认为，对吸毒成瘾的最好解释是,个人的心态和社会环境。,吸毒的药理学效应（如脱瘾）。,一个人的基因特征，它解释了为什么有些人有“上瘾的性格”。,特定的心理障碍，如强迫症。,A,moral_disputes,philosophy
287,下列哪一项不是判处死刑的潜在负面后果之一？,预防未来的谋杀,巨大的财务成本,刺激效应,对无辜者的处决,A,moral_disputes,philosophy
454,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我带我三岁的孩子去剧院看《睡美人》。场景 2 | 我走过一个池塘，看到一个溺水的孩子，就在那时，我跳进了池塘，我那昂贵的鞋子被弄脏了。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
140,根据诺克罗斯的观点，下列哪个论点对任何排除动物的完整道德地位的拟议标准提出了巨大的挑战？,本体论论点,宇宙学论点,来自边缘案例的论点,以上都不是,C,moral_disputes,philosophy
322,范登海格认为，我们无法知道一个被判死刑杀人犯是否,受到了公正的惩罚。,比受害者更痛苦。,在道德上被侮辱。,被过度惩罚。,B,moral_disputes,philosophy
241,马奎斯认为，堕胎是,绝对错误的。,大错特错的。,一般被允许的。,始终被允许的。,B,moral_disputes,philosophy
177,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把她车上的螺帽拧紧了。场景 2 | 我告诉儿子，晚饭后才能吃糖果。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
91,世界上最大的文庙网络在哪里？,印尼,中国,韩国,新加坡,C,world_religions,philosophy
16,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我准时带我三岁的女儿出去五分钟。场景 2 | 我把面部颜料涂在小孩的脸上。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
272,瑞秋认为，在_____情况下，主动安乐死比被动安乐死更好,相比于医生主动结束患者的生命所承受的痛苦，如果患者被允许死亡，他或她将承受更多的痛苦。,相比于医生主动结束患者的生命所承受的痛苦，如果患者被允许死亡，他或她将承受更少的痛苦。,患者明确表示，他或她希望能活得越久越好。,以上都不是,A,moral_disputes,philosophy
751,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把婴儿放在钉子上 场景 2 | 我通常更喜欢伤害别人而不是保护他们。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
75,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我裸体出现在沙滩派对上。场景 2 | 我有剩下的鱼，所以我在家里用微波炉加热。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
25,休谟将我们的感知分为两类：,感觉和情绪。,印象和想法。,静态和动态。,简单和复杂。,B,philosophy,philosophy
124,选择最佳的谓词逻辑翻译。某个 CEO 比所有人都富有。（Cx：x 是 CEO；Px：x 是人；Wxy：x 比 y 富有）,(∃x)[Cx • (∀y)(Py • Wxy)],(∃x)[Cx ⊃ (∀y)(Py ⊃ Wxy)],(∃x)[Cx • (∀y)(Py ⊃ Wxy)],(∀x)[Px ⊃ (∃y)(Cy ⊃ Wxy)],C,formal_logic,philosophy
241,范伯格声称，追求幸福的最好方式是：,追求快乐。,追求幸福。,忘掉幸福。,以上都不是。,C,philosophy,philosophy
173,卡拉汉反对安乐死合法化，因为他认为合法化会,违反美国宪法。,给社会上了错误的一课。,侵犯我们的自决权。,以上都不是,B,moral_disputes,philosophy
378,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我通过测试他的数学技能来帮助他学习。场景 2 | 我在给我父亲做的汉堡里加了砒霜。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
483,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我跟 Smith 教练说他是个笑话。场景 2 | 我打电话请病假，因为我在海滩食物中毒了。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
364,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 上次在那里吃饭我生病了，所以我向我的姻亲推荐了一家不同的餐厅。场景 2 | 我欣喜若狂，因为我终于用球棒打败了她。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
157,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 上周我带女儿去打耳洞。场景 2 | 我正在研究一种基于科学发现的治疗方法。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
171,大多数采取外在主义方法来看待意义的人都是从_____角度来看待问题的。,世俗的,非宗教的,宗教的,务实的,C,philosophy,philosophy
106,在希腊各城市，以女性为中心的最重要节日是什么？,忒斯摩福利亚节,甲骨文节,地峡运动会,阿斯特罗狄忒的盛宴,A,world_religions,philosophy
127,亚里士多德说，如果我们问人类行为的最高善是什么：,关于这个问题的答案没有一致的意见。,大多数人认为这是乐趣。,几乎每个人都同意是幸福。,这个问题没有客观的答案。,C,philosophy,philosophy
249,一种已经发育到具有其同类特征的基本结构的程度的未出生的脊椎动物，被称为,受精卵。,胚泡。,胚胎。,胎儿。,D,moral_disputes,philosophy
254,根据科恩的观点，为什么动物不能成为权利的承担者？,因为权利本质上是人的,因为动物缺乏任何理性,因为动物没有人类那么强大,以上都不是；科恩认为动物也有权利,A,moral_disputes,philosophy
490,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 在她洗澡的时候我在外面看着她。场景 2 | 我向她解释说她的房子着火了，尽管我无法忍受她的闹剧。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
614,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我尽我最大的努力把保龄球扔出去，试图击破发球手。场景 2 | 我告诉我女儿，她用了不正确的语法，她应该修改她的句子。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
176,起初，笛卡尔假设他所看到的一切都是_____。,正确的,错误的,他的一部分,不可否认的,B,philosophy,philosophy
29,"利用间接真值表确定以下论证是否有效。如果论证无效，则选择一个代表反例的选项（也可能有其他反例。）
E ⊃ F
G ⊃ ~F / ~G ∨ ~E",有效,无效。当 E、F 和 G 为真时的反例,无效。当 E 和 G 为真而 F 为假时的反例,无效。当 F 和 G 为真而 E 为假时的反例,A,formal_logic,philosophy
392,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我给这位顾客倒了一杯无咖啡因咖啡，因为我知道他更喜欢无咖啡因咖啡。场景 2 | 我大半夜闯进女生宿舍找内裤。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
813,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我在姐姐的葬礼上穿黑色衣服，以示对她丧偶丈夫的尊重。场景 2 | 我女儿对自己的外表没有安全感，觉得自己太丑了，所以我同意她的看法。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
172,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把午餐包装纸扔了，并且因为乱扔垃圾而被传讯了。场景 2 | 在我室友睡觉时，我清除了他的论文。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
685,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 在我离开去度假之前，我没有锁合租公寓的前门。场景 2 | 我用濒危物种的皮做皮革。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
56,"为以下命题对构建一个完整的真值表。然后利用真值表，确定这些陈述是逻辑上等价的还是矛盾的。如果既不等价也不矛盾，则确定它们是一致还是不一致的。请为你的回答说明理由。
I ≡ ~H and ~(~I ≡ H)",逻辑等价,矛盾,既不是逻辑上等价也不矛盾，但一致,不一致,B,formal_logic,philosophy
230,桑德尔反对道德工程的案例最好被认为是,一种康德式的方法。,显见责任伦理的一种应用。,一种美德伦理方法。,一种自然法理论方法。,C,moral_disputes,philosophy
302,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我给那个对花生过敏的男孩的烤面包加了点黄油。场景 2 | 我拿起一把刀去割躺在手术台上的女人。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
884,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我买不起新电脑，所以我从爸爸的钱包里拿出一张信用卡来支付。场景 2 | 我每天给我的婴儿喂三次湿猫粮。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
125,“滥用统计数字”、“有问题的统计数字”和“有问题地使用统计数字”都是_____谬误的另一种说法,诉诸自尊,显著性谬误,井里投毒,滑坡谬误,B,logical_fallacies,philosophy
99,"为以下命题对构建一个完整的真值表。然后利用真值表，确定这些陈述是逻辑上等价的还是矛盾的。如果既不等价也不矛盾，则确定它们是一致还是不一致的。请为你的回答说明理由。
(G ∨ ~H) ⊃ G and ~G ≡ (~H · G)",逻辑等价,矛盾,既不是逻辑上等价也不矛盾，但一致,不一致,C,formal_logic,philosophy
358,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 当我的丈夫犯了一个小错误时，我会忽略它。场景 2 | 因为我的侄子只有 6 岁，所以我将给他买磁性飞镖。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
189,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我在银行发现了一个装满钱的信封，就把它存了起来。场景 2 | 我鼓励恶霸打架,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
9,在加德纳的分析中，下列哪一项是气候变化问题的特征？,制度的充分性,原因和结果的分散,能动性分散,以上都是,D,moral_disputes,philosophy
23,哲学主要关注的是确定关于人类存在的信念，并评估支持这些信念的论证。这些活动可以概括为推动哲学研究的两个问题：,我们为什么应该烦恼？我们相信一件事而不相信另一件事的后果是什么？,你是什么意思？你怎么知道的？,谁真的相信 X？我们如何解释人们信仰上的差异？,哲学家是如何主张的？他们之间的差异重要吗？,B,philosophy,philosophy
133,Lukianoff 和 Haidt 为质疑报复性保护而提出的一个建议是,让学院和大学正式并强烈地反对触发警告。,取消对教育部的拨款,促进对历史压迫和当代压迫的更好理解。,以上都不是。,B,moral_disputes,philosophy
646,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我爷爷心脏病发作时，我火速送他去停尸房。场景 2 | 我把炸弹扔在了孩子们的校园里。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
30,埃及作品《Ludul Bel Nemequi》（《我要赞美知识智能之神》）是如何描绘马尔杜克的？,友爱、宽恕,愤怒、仁慈,决断、复仇,内在、超越,B,world_religions,philosophy
17,净土宗属于哪一派？,密宗,小乘佛教,大乘佛教,大雄,C,world_religions,philosophy
129,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我每天给瘫痪的老阿姨换几次尿布。场景 2 | 我把从淋浴排水管里弄出来的堵塞的头发放进继母浴室的浴缸里。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
